Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Shanghai,PM2.5 - Principal,2021-01-08 09:00 PM,2021,01,08,21,32.6,94,Moderate,34.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-08 10:00 PM,2021,01,08,22,31.5,92,Moderate,30.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-08 11:00 PM,2021,01,08,23,33.3,96,Moderate,36.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-09 12:00 AM,2021,01,09,00,33.2,95,Moderate,33.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-09 01:00 AM,2021,01,09,01,36.1,102,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-09 02:00 AM,2021,01,09,02,36.5,103,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-09 03:00 AM,2021,01,09,03,36.7,104,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-09 04:00 AM,2021,01,09,04,35.1,99,Moderate,33.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-09 05:00 AM,2021,01,09,05,36.7,104,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-09 06:00 AM,2021,01,09,06,36.8,104,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-09 07:00 AM,2021,01,09,07,37.9,107,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-09 08:00 AM,2021,01,09,08,38.2,108,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-09 09:00 AM,2021,01,09,09,40.7,114,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-09 10:00 AM,2021,01,09,10,41.5,116,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-09 11:00 AM,2021,01,09,11,40.6,114,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-09 12:00 PM,2021,01,09,12,39.1,110,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-09 01:00 PM,2021,01,09,13,36.9,104,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-09 02:00 PM,2021,01,09,14,35.5,101,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-09 03:00 PM,2021,01,09,15,35.6,101,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-09 04:00 PM,2021,01,09,16,36.3,103,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-09 05:00 PM,2021,01,09,17,31.2,91,Moderate,25.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-09 06:00 PM,2021,01,09,18,28.9,86,Moderate,26.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-09 07:00 PM,2021,01,09,19,29.3,87,Moderate,30.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-09 08:00 PM,2021,01,09,20,32.3,93,Moderate,36.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-09 09:00 PM,2021,01,09,21,37.0,105,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-09 10:00 PM,2021,01,09,22,41.8,117,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-09 11:00 PM,2021,01,09,23,43.8,121,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-10 12:00 AM,2021,01,10,00,45.3,125,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-10 01:00 AM,2021,01,10,01,46.1,127,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-10 02:00 AM,2021,01,10,02,47.0,129,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-10 03:00 AM,2021,01,10,03,52.0,142,Unhealthy for Sensitive Groups,57.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-10 04:00 AM,2021,01,10,04,52.0,142,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-10 05:00 AM,2021,01,10,05,51.5,140,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-10 06:00 AM,2021,01,10,06,52.6,143,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-10 07:00 AM,2021,01,10,07,52.8,144,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-10 08:00 AM,2021,01,10,08,53.0,144,Unhealthy for Sensitive Groups,56.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-10 09:00 AM,2021,01,10,09,54.7,148,Unhealthy for Sensitive Groups,60.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-10 10:00 AM,2021,01,10,10,54.1,147,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-10 11:00 AM,2021,01,10,11,53.0,144,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-10 12:00 PM,2021,01,10,12,52.6,143,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-10 01:00 PM,2021,01,10,13,52.8,144,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-10 02:00 PM,2021,01,10,14,52.3,142,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-10 03:00 PM,2021,01,10,15,52.6,143,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-10 04:00 PM,2021,01,10,16,52.5,143,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-10 05:00 PM,2021,01,10,17,54.0,147,Unhealthy for Sensitive Groups,60.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-10 06:00 PM,2021,01,10,18,55.9,151,Unhealthy,62.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-10 07:00 PM,2021,01,10,19,58.5,153,Unhealthy,65.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-10 08:00 PM,2021,01,10,20,62.1,154,Unhealthy,69.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-10 09:00 PM,2021,01,10,21,65.1,156,Unhealthy,71.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-10 10:00 PM,2021,01,10,22,64.5,156,Unhealthy,63.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-10 11:00 PM,2021,01,10,23,63.7,155,Unhealthy,62.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-11 12:00 AM,2021,01,11,00,62.6,155,Unhealthy,60.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-11 01:00 AM,2021,01,11,01,62.2,154,Unhealthy,61.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-11 02:00 AM,2021,01,11,02,61.4,154,Unhealthy,59.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-11 03:00 AM,2021,01,11,03,55.0,149,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-11 04:00 AM,2021,01,11,04,51.3,140,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-11 05:00 AM,2021,01,11,05,49.3,135,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-11 06:00 AM,2021,01,11,06,47.7,131,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-11 07:00 AM,2021,01,11,07,51.4,140,Unhealthy for Sensitive Groups,58.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-11 08:00 AM,2021,01,11,08,55.3,150,Unhealthy for Sensitive Groups,62.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-11 09:00 AM,2021,01,11,09,63.4,155,Unhealthy,75.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-11 10:00 AM,2021,01,11,10,67.2,157,Unhealthy,73.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-11 11:00 AM,2021,01,11,11,72.1,160,Unhealthy,78.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-11 12:00 PM,2021,01,11,12,72.5,160,Unhealthy,73.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-11 01:00 PM,2021,01,11,13,67.2,157,Unhealthy,60.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-11 02:00 PM,2021,01,11,14,61.6,154,Unhealthy,54.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-11 03:00 PM,2021,01,11,15,60.0,153,Unhealthy,58.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-11 04:00 PM,2021,01,11,16,56.2,151,Unhealthy,51.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-11 05:00 PM,2021,01,11,17,53.6,146,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-11 06:00 PM,2021,01,11,18,54.1,147,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-11 07:00 PM,2021,01,11,19,46.5,128,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-11 08:00 PM,2021,01,11,20,47.2,130,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-11 09:00 PM,2021,01,11,21,46.6,128,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-11 10:00 PM,2021,01,11,22,43.4,120,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-11 11:00 PM,2021,01,11,23,42.0,117,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-12 12:00 AM,2021,01,12,00,43.8,121,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-12 01:00 AM,2021,01,12,01,43.9,122,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-12 02:00 AM,2021,01,12,02,41.7,116,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-12 03:00 AM,2021,01,12,03,41.2,115,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-12 04:00 AM,2021,01,12,04,37.0,105,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-12 05:00 AM,2021,01,12,05,35.8,102,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-12 06:00 AM,2021,01,12,06,35.9,102,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-12 07:00 AM,2021,01,12,07,36.3,103,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-12 08:00 AM,2021,01,12,08,38.4,108,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-12 09:00 AM,2021,01,12,09,40.2,113,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-12 10:00 AM,2021,01,12,10,43.1,120,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-12 11:00 AM,2021,01,12,11,45.3,125,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-12 12:00 PM,2021,01,12,12,46.5,128,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-12 01:00 PM,2021,01,12,13,46.3,128,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-12 02:00 PM,2021,01,12,14,46.6,128,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-12 03:00 PM,2021,01,12,15,45.0,124,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-12 04:00 PM,2021,01,12,16,39.8,112,Unhealthy for Sensitive Groups,31.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-12 05:00 PM,2021,01,12,17,38.8,109,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-12 06:00 PM,2021,01,12,18,36.3,103,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-12 07:00 PM,2021,01,12,19,36.5,103,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-12 08:00 PM,2021,01,12,20,37.0,105,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-12 09:00 PM,2021,01,12,21,41.0,115,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-12 10:00 PM,2021,01,12,22,42.8,119,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-12 11:00 PM,2021,01,12,23,43.2,120,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-13 12:00 AM,2021,01,13,00,43.4,120,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-13 01:00 AM,2021,01,13,01,44.3,123,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-13 02:00 AM,2021,01,13,02,45.2,125,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-13 03:00 AM,2021,01,13,03,45.3,125,Unhealthy for Sensitive Groups,-999.0,UG/M3,1 Hr,Missing
Shanghai,PM2.5 - Principal,2021-01-13 04:00 AM,2021,01,13,04,43.4,120,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-13 05:00 AM,2021,01,13,05,46.6,128,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-13 06:00 AM,2021,01,13,06,45.7,126,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-13 07:00 AM,2021,01,13,07,44.1,122,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-13 08:00 AM,2021,01,13,08,44.7,124,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-13 09:00 AM,2021,01,13,09,44.7,124,Unhealthy for Sensitive Groups,-999.0,UG/M3,1 Hr,Missing
Shanghai,PM2.5 - Principal,2021-01-13 03:00 PM,2021,01,13,15,-999.0,-999,N/A,49.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-13 04:00 PM,2021,01,13,16,42.9,119,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-13 05:00 PM,2021,01,13,17,41.8,117,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-13 06:00 PM,2021,01,13,18,44.9,124,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-13 07:00 PM,2021,01,13,19,53.0,144,Unhealthy for Sensitive Groups,63.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-13 08:00 PM,2021,01,13,20,53.1,144,Unhealthy for Sensitive Groups,-999.0,UG/M3,1 Hr,Missing
Shanghai,PM2.5 - Principal,2021-01-13 10:00 PM,2021,01,13,22,-999.0,-999,N/A,49.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-13 11:00 PM,2021,01,13,23,49.1,134,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-14 12:00 AM,2021,01,14,00,49.1,134,Unhealthy for Sensitive Groups,-999.0,UG/M3,1 Hr,Missing
Shanghai,PM2.5 - Principal,2021-01-14 01:00 AM,2021,01,14,01,49.0,134,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-14 02:00 AM,2021,01,14,02,49.0,134,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-14 03:00 AM,2021,01,14,03,48.5,133,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-14 04:00 AM,2021,01,14,04,49.1,134,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-14 05:00 AM,2021,01,14,05,49.3,135,Unhealthy for Sensitive Groups,-999.0,UG/M3,1 Hr,Missing
Shanghai,PM2.5 - Principal,2021-01-14 07:00 AM,2021,01,14,07,-999.0,-999,N/A,55.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-14 08:00 AM,2021,01,14,08,57.9,152,Unhealthy,67.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-14 09:00 AM,2021,01,14,09,66.9,157,Unhealthy,76.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-14 10:00 AM,2021,01,14,10,78.1,163,Unhealthy,88.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-14 11:00 AM,2021,01,14,11,78.1,163,Unhealthy,-999.0,UG/M3,1 Hr,Missing
Shanghai,PM2.5 - Principal,2021-01-14 01:00 PM,2021,01,14,13,-999.0,-999,N/A,68.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-14 02:00 PM,2021,01,14,14,62.1,154,Unhealthy,56.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-14 03:00 PM,2021,01,14,15,47.3,130,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-14 04:00 PM,2021,01,14,16,39.2,110,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-14 05:00 PM,2021,01,14,17,43.2,120,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-14 06:00 PM,2021,01,14,18,50.7,138,Unhealthy for Sensitive Groups,58.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-14 07:00 PM,2021,01,14,19,56.8,152,Unhealthy,63.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-14 08:00 PM,2021,01,14,20,51.9,141,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-14 09:00 PM,2021,01,14,21,38.9,109,Unhealthy for Sensitive Groups,26.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-14 10:00 PM,2021,01,14,22,26.4,81,Moderate,14.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-14 11:00 PM,2021,01,14,23,20.7,69,Moderate,15.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-15 12:00 AM,2021,01,15,00,17.8,63,Moderate,15.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-15 01:00 AM,2021,01,15,01,14.9,57,Moderate,12.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-15 02:00 AM,2021,01,15,02,16.4,60,Moderate,18.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-15 03:00 AM,2021,01,15,03,20.2,68,Moderate,24.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-15 04:00 AM,2021,01,15,04,20.1,68,Moderate,20.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-15 05:00 AM,2021,01,15,05,18.0,63,Moderate,16.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-15 06:00 AM,2021,01,15,06,19.0,66,Moderate,20.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-15 07:00 AM,2021,01,15,07,19.5,67,Moderate,20.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-15 08:00 AM,2021,01,15,08,23.2,74,Moderate,27.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-15 09:00 AM,2021,01,15,09,30.6,90,Moderate,38.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-15 10:00 AM,2021,01,15,10,34.3,98,Moderate,38.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-15 11:00 AM,2021,01,15,11,42.1,117,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-15 12:00 PM,2021,01,15,12,45.5,126,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-15 01:00 PM,2021,01,15,13,47.7,131,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-15 02:00 PM,2021,01,15,14,45.9,127,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-15 03:00 PM,2021,01,15,15,42.9,119,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-15 04:00 PM,2021,01,15,16,41.4,116,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-15 05:00 PM,2021,01,15,17,62.7,155,Unhealthy,84.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-15 06:00 PM,2021,01,15,18,87.8,168,Unhealthy,113.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-15 07:00 PM,2021,01,15,19,116.4,182,Unhealthy,145.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-15 08:00 PM,2021,01,15,20,132.2,191,Unhealthy,148.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-15 09:00 PM,2021,01,15,21,138.6,194,Unhealthy,145.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-15 10:00 PM,2021,01,15,22,132.8,191,Unhealthy,127.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-15 11:00 PM,2021,01,15,23,119.4,184,Unhealthy,106.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-16 12:00 AM,2021,01,16,00,94.2,171,Unhealthy,69.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-16 01:00 AM,2021,01,16,01,76.1,162,Unhealthy,58.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-16 02:00 AM,2021,01,16,02,64.5,156,Unhealthy,53.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-16 03:00 AM,2021,01,16,03,59.7,153,Unhealthy,55.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-16 04:00 AM,2021,01,16,04,54.3,147,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-16 05:00 AM,2021,01,16,05,53.1,144,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-16 06:00 AM,2021,01,16,06,54.0,147,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-16 07:00 AM,2021,01,16,07,48.0,132,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-16 08:00 AM,2021,01,16,08,34.5,98,Moderate,21.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-16 09:00 AM,2021,01,16,09,27.2,83,Moderate,20.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-16 10:00 AM,2021,01,16,10,26.1,80,Moderate,25.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-16 11:00 AM,2021,01,16,11,23.0,74,Moderate,20.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-16 12:00 PM,2021,01,16,12,26.5,81,Moderate,30.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-01-16 01:00 PM,2021,01,16,13,25.2,79,Moderate,24.0,UG/M3,1 Hr,Valid
