Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Shanghai,PM2.5 - Principal,2020-08-05 01:00 PM,2020,08,05,13,11.2,47,Good,12.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-05 02:00 PM,2020,08,05,14,10.6,44,Good,10.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-05 03:00 PM,2020,08,05,15,13.3,54,Moderate,16.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-05 04:00 PM,2020,08,05,16,15.1,57,Moderate,17.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-05 05:00 PM,2020,08,05,17,17.0,61,Moderate,19.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-05 06:00 PM,2020,08,05,18,20.0,68,Moderate,23.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-05 07:00 PM,2020,08,05,19,21.0,70,Moderate,22.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-05 08:00 PM,2020,08,05,20,22.0,72,Moderate,23.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-05 09:00 PM,2020,08,05,21,22.0,72,Moderate,-999.0,UG/M3,1 Hr,Missing
Shanghai,PM2.5 - Principal,2020-08-05 10:00 PM,2020,08,05,22,22.0,72,Moderate,22.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-05 11:00 PM,2020,08,05,23,19.7,67,Moderate,18.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-06 12:00 AM,2020,08,06,00,18.2,64,Moderate,17.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-06 01:00 AM,2020,08,06,01,16.5,60,Moderate,15.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-06 02:00 AM,2020,08,06,02,17.2,62,Moderate,17.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-06 03:00 AM,2020,08,06,03,18.2,64,Moderate,20.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-06 04:00 AM,2020,08,06,04,17.8,63,Moderate,17.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-06 05:00 AM,2020,08,06,05,14.3,56,Moderate,11.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-06 06:00 AM,2020,08,06,06,16.6,60,Moderate,19.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-06 07:00 AM,2020,08,06,07,18.3,64,Moderate,20.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-06 08:00 AM,2020,08,06,08,17.1,62,Moderate,16.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-06 09:00 AM,2020,08,06,09,19.0,66,Moderate,21.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-06 10:00 AM,2020,08,06,10,21.5,71,Moderate,24.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-06 11:00 AM,2020,08,06,11,21.7,71,Moderate,22.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-06 12:00 PM,2020,08,06,12,22.8,74,Moderate,24.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-06 01:00 PM,2020,08,06,13,25.9,80,Moderate,29.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-06 02:00 PM,2020,08,06,14,23.4,75,Moderate,21.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-06 03:00 PM,2020,08,06,15,20.2,68,Moderate,17.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-06 04:00 PM,2020,08,06,16,16.6,60,Moderate,13.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-06 05:00 PM,2020,08,06,17,15.3,58,Moderate,14.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-06 06:00 PM,2020,08,06,18,19.1,66,Moderate,23.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-06 07:00 PM,2020,08,06,19,21.0,70,Moderate,23.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-06 08:00 PM,2020,08,06,20,22.0,72,Moderate,23.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-06 09:00 PM,2020,08,06,21,24.5,77,Moderate,27.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-06 10:00 PM,2020,08,06,22,21.7,71,Moderate,19.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-06 11:00 PM,2020,08,06,23,22.8,74,Moderate,24.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-07 12:00 AM,2020,08,07,00,22.4,73,Moderate,22.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-07 01:00 AM,2020,08,07,01,23.2,74,Moderate,24.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-07 02:00 AM,2020,08,07,02,26.1,80,Moderate,29.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-07 03:00 AM,2020,08,07,03,27.0,82,Moderate,28.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-07 04:00 AM,2020,08,07,04,27.0,82,Moderate,27.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-07 05:00 AM,2020,08,07,05,27.8,84,Moderate,30.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-07 06:00 AM,2020,08,07,06,28.2,85,Moderate,29.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-07 07:00 AM,2020,08,07,07,28.1,85,Moderate,28.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-07 08:00 AM,2020,08,07,08,27.7,84,Moderate,27.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-07 09:00 AM,2020,08,07,09,27.4,83,Moderate,27.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-07 10:00 AM,2020,08,07,10,26.2,81,Moderate,23.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-07 11:00 AM,2020,08,07,11,26.7,82,Moderate,28.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-07 12:00 PM,2020,08,07,12,27.3,83,Moderate,29.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-07 01:00 PM,2020,08,07,13,29.6,88,Moderate,34.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-07 02:00 PM,2020,08,07,14,28.7,86,Moderate,27.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-07 03:00 PM,2020,08,07,15,29.8,88,Moderate,32.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-07 04:00 PM,2020,08,07,16,32.1,93,Moderate,36.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-07 05:00 PM,2020,08,07,17,32.1,93,Moderate,32.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-07 06:00 PM,2020,08,07,18,30.2,89,Moderate,27.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-07 07:00 PM,2020,08,07,19,28.7,86,Moderate,26.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-07 08:00 PM,2020,08,07,20,28.8,86,Moderate,29.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-07 09:00 PM,2020,08,07,21,34.0,97,Moderate,41.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-07 10:00 PM,2020,08,07,22,39.2,110,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-07 11:00 PM,2020,08,07,23,38.2,108,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-08 12:00 AM,2020,08,08,00,35.5,101,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-08 01:00 AM,2020,08,08,01,31.3,91,Moderate,26.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-08 02:00 AM,2020,08,08,02,22.8,74,Moderate,15.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-08 03:00 AM,2020,08,08,03,16.9,61,Moderate,11.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-08 04:00 AM,2020,08,08,04,12.9,53,Moderate,9.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-08 05:00 AM,2020,08,08,05,12.4,52,Moderate,12.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-08 06:00 AM,2020,08,08,06,12.4,52,Moderate,-999.0,UG/M3,1 Hr,Missing
Shanghai,PM2.5 - Principal,2020-08-08 07:00 AM,2020,08,08,07,11.4,48,Good,11.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-08 08:00 AM,2020,08,08,08,11.2,47,Good,11.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-08 09:00 AM,2020,08,08,09,14.8,57,Moderate,18.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-08 10:00 AM,2020,08,08,10,15.9,59,Moderate,17.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-08 11:00 AM,2020,08,08,11,18.0,63,Moderate,20.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-08 12:00 PM,2020,08,08,12,18.5,64,Moderate,19.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-08 01:00 PM,2020,08,08,13,19.2,66,Moderate,20.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-08 02:00 PM,2020,08,08,14,22.6,73,Moderate,26.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-08 03:00 PM,2020,08,08,15,27.3,83,Moderate,32.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-08 04:00 PM,2020,08,08,16,27.1,83,Moderate,27.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-08 05:00 PM,2020,08,08,17,27.0,82,Moderate,27.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-08 06:00 PM,2020,08,08,18,28.0,84,Moderate,29.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-08 07:00 PM,2020,08,08,19,25.5,79,Moderate,23.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-08 08:00 PM,2020,08,08,20,27.6,84,Moderate,30.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-08 09:00 PM,2020,08,08,21,25.4,79,Moderate,23.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-08 10:00 PM,2020,08,08,22,26.2,81,Moderate,27.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-08 11:00 PM,2020,08,08,23,24.9,78,Moderate,23.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-09 12:00 AM,2020,08,09,00,25.7,80,Moderate,27.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-09 01:00 AM,2020,08,09,01,24.1,76,Moderate,21.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-09 02:00 AM,2020,08,09,02,21.8,71,Moderate,19.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-09 03:00 AM,2020,08,09,03,23.1,74,Moderate,25.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-09 04:00 AM,2020,08,09,04,24.2,76,Moderate,26.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-09 05:00 AM,2020,08,09,05,28.0,84,Moderate,33.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-09 06:00 AM,2020,08,09,06,28.4,85,Moderate,29.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-09 07:00 AM,2020,08,09,07,28.6,86,Moderate,29.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-09 08:00 AM,2020,08,09,08,29.6,88,Moderate,31.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-09 09:00 AM,2020,08,09,09,30.2,89,Moderate,31.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-09 10:00 AM,2020,08,09,10,30.9,91,Moderate,32.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-09 11:00 AM,2020,08,09,11,29.7,88,Moderate,28.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-09 12:00 PM,2020,08,09,12,28.5,85,Moderate,27.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-09 01:00 PM,2020,08,09,13,32.5,94,Moderate,37.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-09 02:00 PM,2020,08,09,14,27.9,84,Moderate,22.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-09 03:00 PM,2020,08,09,15,28.3,85,Moderate,29.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-09 04:00 PM,2020,08,09,16,27.0,82,Moderate,25.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-09 05:00 PM,2020,08,09,17,29.4,87,Moderate,33.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-09 06:00 PM,2020,08,09,18,27.2,83,Moderate,24.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-09 07:00 PM,2020,08,09,19,27.5,83,Moderate,28.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-09 08:00 PM,2020,08,09,20,25.2,79,Moderate,22.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-09 09:00 PM,2020,08,09,21,24.7,77,Moderate,24.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-09 10:00 PM,2020,08,09,22,21.1,70,Moderate,18.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-09 11:00 PM,2020,08,09,23,20.5,69,Moderate,20.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-10 12:00 AM,2020,08,10,00,18.2,64,Moderate,16.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-10 01:00 AM,2020,08,10,01,14.6,56,Moderate,11.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-10 02:00 AM,2020,08,10,02,14.8,57,Moderate,15.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-10 03:00 AM,2020,08,10,03,14.4,56,Moderate,14.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-10 04:00 AM,2020,08,10,04,16.2,60,Moderate,18.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-10 05:00 AM,2020,08,10,05,18.1,64,Moderate,20.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-10 06:00 AM,2020,08,10,06,23.0,74,Moderate,28.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-10 07:00 AM,2020,08,10,07,25.0,78,Moderate,27.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-10 08:00 AM,2020,08,10,08,26.5,81,Moderate,28.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-10 09:00 AM,2020,08,10,09,31.7,92,Moderate,37.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-10 10:00 AM,2020,08,10,10,34.3,98,Moderate,37.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-10 11:00 AM,2020,08,10,11,36.1,102,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-10 12:00 PM,2020,08,10,12,35.0,99,Moderate,34.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-10 01:00 PM,2020,08,10,13,36.5,103,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-10 02:00 PM,2020,08,10,14,36.2,103,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-10 03:00 PM,2020,08,10,15,32.1,93,Moderate,28.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-10 04:00 PM,2020,08,10,16,33.6,96,Moderate,35.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-10 05:00 PM,2020,08,10,17,24.2,76,Moderate,15.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-10 06:00 PM,2020,08,10,18,21.6,71,Moderate,19.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-10 07:00 PM,2020,08,10,19,18.3,64,Moderate,15.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-10 08:00 PM,2020,08,10,20,17.6,63,Moderate,17.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-10 09:00 PM,2020,08,10,21,14.8,57,Moderate,12.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-10 10:00 PM,2020,08,10,22,12.4,52,Moderate,10.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-10 11:00 PM,2020,08,10,23,14.2,55,Moderate,16.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-11 12:00 AM,2020,08,11,00,14.0,55,Moderate,14.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-11 01:00 AM,2020,08,11,01,15.5,58,Moderate,17.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-11 02:00 AM,2020,08,11,02,16.2,60,Moderate,17.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-11 03:00 AM,2020,08,11,03,14.1,55,Moderate,12.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-11 04:00 AM,2020,08,11,04,15.5,58,Moderate,17.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-11 05:00 AM,2020,08,11,05,14.8,57,Moderate,14.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-11 06:00 AM,2020,08,11,06,17.3,62,Moderate,20.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-11 07:00 AM,2020,08,11,07,16.1,59,Moderate,15.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-11 08:00 AM,2020,08,11,08,15.5,58,Moderate,15.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-11 09:00 AM,2020,08,11,09,16.7,61,Moderate,18.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-11 10:00 AM,2020,08,11,10,19.1,66,Moderate,22.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-11 11:00 AM,2020,08,11,11,20.4,68,Moderate,22.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-11 12:00 PM,2020,08,11,12,19.7,67,Moderate,19.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-11 01:00 PM,2020,08,11,13,22.9,74,Moderate,26.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-11 02:00 PM,2020,08,11,14,24.4,77,Moderate,26.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-11 03:00 PM,2020,08,11,15,25.6,79,Moderate,27.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-11 04:00 PM,2020,08,11,16,25.8,80,Moderate,26.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-11 05:00 PM,2020,08,11,17,24.0,76,Moderate,22.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-11 06:00 PM,2020,08,11,18,20.9,70,Moderate,17.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-11 07:00 PM,2020,08,11,19,19.1,66,Moderate,17.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-11 08:00 PM,2020,08,11,20,19.5,67,Moderate,19.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-11 09:00 PM,2020,08,11,21,20.8,69,Moderate,23.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-11 10:00 PM,2020,08,11,22,20.5,69,Moderate,20.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-11 11:00 PM,2020,08,11,23,21.8,71,Moderate,24.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-12 12:00 AM,2020,08,12,00,21.8,71,Moderate,22.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-12 01:00 AM,2020,08,12,01,21.1,70,Moderate,20.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-12 02:00 AM,2020,08,12,02,24.9,78,Moderate,30.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-12 03:00 AM,2020,08,12,03,23.6,75,Moderate,22.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-12 04:00 AM,2020,08,12,04,21.6,71,Moderate,19.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-12 05:00 AM,2020,08,12,05,20.9,70,Moderate,20.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-12 06:00 AM,2020,08,12,06,15.8,59,Moderate,11.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-12 07:00 AM,2020,08,12,07,13.9,55,Moderate,12.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-12 08:00 AM,2020,08,12,08,13.4,54,Moderate,13.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-12 09:00 AM,2020,08,12,09,14.2,55,Moderate,15.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-12 10:00 AM,2020,08,12,10,13.1,53,Moderate,12.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-12 11:00 AM,2020,08,12,11,11.5,48,Good,10.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-12 12:00 PM,2020,08,12,12,12.2,51,Moderate,13.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-12 01:00 PM,2020,08,12,13,15.6,58,Moderate,19.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-12 02:00 PM,2020,08,12,14,15.3,58,Moderate,15.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-12 03:00 PM,2020,08,12,15,16.1,59,Moderate,17.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-12 04:00 PM,2020,08,12,16,18.0,63,Moderate,20.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-12 05:00 PM,2020,08,12,17,15.0,57,Moderate,12.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-12 06:00 PM,2020,08,12,18,17.0,61,Moderate,19.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-12 07:00 PM,2020,08,12,19,16.5,60,Moderate,16.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-12 08:00 PM,2020,08,12,20,18.7,65,Moderate,21.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-12 09:00 PM,2020,08,12,21,17.8,63,Moderate,17.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-12 10:00 PM,2020,08,12,22,20.4,68,Moderate,23.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-12 11:00 PM,2020,08,12,23,21.6,71,Moderate,23.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-13 12:00 AM,2020,08,13,00,21.3,70,Moderate,21.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-13 01:00 AM,2020,08,13,01,22.6,73,Moderate,24.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-13 02:00 AM,2020,08,13,02,21.8,71,Moderate,21.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-13 03:00 AM,2020,08,13,03,21.4,71,Moderate,21.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-13 04:00 AM,2020,08,13,04,20.2,68,Moderate,19.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-13 05:00 AM,2020,08,13,05,20.4,68,Moderate,20.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-13 06:00 AM,2020,08,13,06,20.6,69,Moderate,21.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-13 07:00 AM,2020,08,13,07,20.7,69,Moderate,21.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-13 08:00 AM,2020,08,13,08,21.7,71,Moderate,24.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-13 09:00 AM,2020,08,13,09,21.4,71,Moderate,21.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-13 10:00 AM,2020,08,13,10,22.0,72,Moderate,24.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-13 11:00 AM,2020,08,13,11,21.7,71,Moderate,21.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-13 12:00 PM,2020,08,13,12,22.2,72,Moderate,24.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-13 01:00 PM,2020,08,13,13,21.9,72,Moderate,21.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-13 02:00 PM,2020,08,13,14,22.2,72,Moderate,23.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-08-13 03:00 PM,2020,08,13,15,24.2,76,Moderate,28.0,UG/M3,1 Hr,Valid
